,card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,active_<7,active_>=7
653,False,-1.3229709520231165,0.0008368201,-0.8906079685332026,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
654,True,0.2969281404501595,0.01952256,-0.5648726410163292,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
655,False,-0.5180700672501087,0.0004705882,-0.8906079685332026,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
656,False,0.1671054170996742,0.0003428572,-0.8906079685332026,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
657,True,-0.6983794052368937,0.1644965,0.8315281998061972,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False
658,True,-0.056910904415107426,0.09721233,0.5205897776379577,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
659,True,-0.6623175376395365,0.0005106383,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
660,False,-0.9363877313794498,0.0006091371,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
661,True,0.2392291522943882,0.1525236,1.6089209690111417,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
662,False,-0.049265788484467624,0.000375,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
663,True,-0.9147506108210355,0.0033,-0.8655664680246598,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
664,True,-0.3016988616659666,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
665,True,-0.12499571043891729,0.0698588,0.0938099120523787,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
666,True,-1.2753692867946054,0.08980467,-0.27956325856449427,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
667,True,1.1047139746309558,0.1534315,2.4620895063859054,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
668,True,-0.48200819965275155,0.1539746,0.9321130851641388,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
669,True,-0.3016988616659666,0.08745825,0.24425452292903335,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True
670,True,0.05891981430760328,0.07162478,0.19866569392766442,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
671,True,-1.048756510812814,0.05414067,-0.4456796611391783,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
672,True,0.2392291522943882,0.03882722,-0.2551092754094114,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
673,False,-1.2645507265153983,0.0007920792,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
674,True,-0.6262556700421796,0.2298219999999999,2.006083748961287,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
675,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
676,False,0.1671054170996742,0.0003428572,-0.8906079685332026,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
677,True,-0.1935132588738957,0.046713,-0.2543760602211965,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
678,True,-0.6695299111590081,0.1833798999999999,1.0631253081128962,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
679,True,-0.8426268756263214,0.1227771,0.2833012366817549,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
680,True,-1.2032455515998914,0.1506275,0.20531762754652888,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
681,True,-0.7589633428004532,0.03075632,-0.5821148900444663,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
682,True,0.2752910198917451,0.0060821919999999,-0.794084341341101,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
683,False,-0.049265788484467624,0.000375,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
684,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
685,True,2.0423225321622374,0.0943482,1.7288426292880854,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
686,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
687,True,0.888342769046814,0.08238,0.7972348184957033,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
688,True,-0.7820429380627616,0.07956502,-0.10034350289073639,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
689,False,-0.013203920887110764,0.0003692308,-0.8906079685332026,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
690,True,-0.7705031404316074,0.1334473,0.44607992570591376,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
691,True,-0.3330726864756671,0.01688936,-0.6784381670059283,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
692,True,-0.6043300545429865,0.2284344,1.6371584955182277,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True
693,True,2.402941208135807,0.03858522,0.28370663583947126,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
694,False,0.5277240930732441,0.0003,-0.8906079685332026,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
695,False,1.3643594213319263,0.0002325581,-0.8906079685332026,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
696,True,1.3210851802150976,0.05751137,0.4448232975890031,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
697,True,0.6719715634626722,0.03867167,-0.15201550469805483,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False
698,True,1.6817038561886675,0.03980107,0.12419190175897525,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
699,True,-1.015723840093635,0.2298219999999999,1.369123542701524,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
700,False,-1.1743960575220058,0.0007317073,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
701,True,2.402941208135807,0.002705882,-0.8104751428660236,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False
702,True,-1.0252441731393374,0.011423,-0.7982002901480294,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
703,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
704,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
705,True,-0.7705031404316074,0.01145455,-0.7795147764096177,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
706,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
707,True,-0.48200819965275155,0.0029615379999999,-0.8601028675163522,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
708,False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
709,True,1.2489614450203839,0.0572476,0.4117231666295235,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
710,True,0.6863963105016146,0.08559075,0.7539040955844177,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
711,True,0.54128335528985,0.1649273,2.1271664243462465,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
712,True,-0.1935132588738957,0.045469,-0.27000195767495605,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
713,True,-0.0830196965555939,0.03821515,-0.34470325416881126,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
714,True,-0.3377607292633238,0.06339286,-0.08563767576257571,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
715,True,-0.29448648814649536,0.2015342999999999,1.733686657498751,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
716,True,-0.8859011167431499,0.1794971,0.7752165084472238,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
717,True,0.1671054170996742,0.02189943,-0.5439060740656989,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
718,True,2.402941208135807,0.02533895,-0.07270697243956437,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
719,False,-0.5541319348474656,0.0004799999999999,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
720,True,0.022857946710246095,0.06044576,0.016673160995940375,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
721,True,-0.7705031404316074,0.08092181,-0.0809570092071087,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
722,True,-0.049265788484467624,0.04545781,-0.22830594403575633,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
723,True,0.5277240930732441,0.0480585,-0.016277267309611564,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
724,True,1.6592733745431119,0.04341593,0.21021192088187066,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
725,True,2.402941208135807,0.01020614,-0.5676044412704829,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
726,False,-0.6983794052368937,0.0005217391,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
727,True,1.6095801209939538,0.07795545,1.0592374099911848,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
728,True,-0.5541319348474656,0.07657401,-0.020825714732777643,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
729,False,-0.5541319348474656,0.0004799999999999,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
730,True,2.402941208135807,0.01700675,-0.27388603127631195,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
731,True,-1.0373609606520493,0.07156994,-0.29519844413911794,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True
732,True,-0.26563699406860974,0.03821552,-0.3896640969277553,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
733,False,1.032590239436242,0.0002553191,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
734,False,-1.113090882606499,0.0006956522,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
735,False,-1.2358454799079022,0.0007718034,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
736,True,0.3979013697227588,0.1451636,1.6336891091954524,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
737,True,-0.6262556700421796,0.06928459,-0.13352121697743385,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False
738,True,-0.6262556700421796,0.1869583,1.1495917033973204,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
739,True,-0.1935132588738957,0.121849,0.7737276773087101,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
740,True,-1.2032455515998914,0.2298219999999999,1.2171125175591373,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
741,True,-0.4243092114969803,0.1430284,0.8546299418354739,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
742,True,2.1865700025516652,0.08876603,1.6550927641867472,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True
743,True,-1.2032455515998914,0.04509,-0.5639574879311876,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
744,True,-0.48200819965275155,0.07879038,0.04073103311417096,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
745,True,-0.8426268756263214,0.1384924,0.4326487565763413,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
746,False,-0.9635062558126622,0.0006209894,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False
747,True,-0.5541319348474656,0.2298219999999999,1.7248858897999693,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
748,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False
749,True,0.21037965821650262,0.03320618,-0.3532901765436979,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
750,True,0.09498168190496013,0.1063297,0.7540313974762614,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
751,True,-0.5180700672501087,0.2298219999999999,1.8906608173428836,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
752,True,1.1912624568646126,0.0448939,0.11413887682368937,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True
753,True,0.45560035787853004,0.01446872,-0.6364230790970433,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
754,True,1.393208915409812,0.05915846,0.5090938158084277,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
755,True,2.402941208135807,0.06282978,1.6826019927460756,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False
756,True,1.9701987969675236,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
757,True,2.402941208135807,0.0205616,-0.18893578513294296,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
758,True,2.402941208135807,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
759,True,-0.8426268756263214,0.1538495,0.5799381381594484,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
760,True,-0.1935132588738957,0.016826,-0.663968695235757,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
761,True,-0.48200819965275155,0.03666654,-0.45701209740549453,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
762,True,1.5951553739550113,0.1342037,2.457832268869832,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
763,True,2.402941208135807,0.02820012,0.16086632017098945,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
764,True,-0.5541319348474656,0.1573136,0.9000144321778321,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
765,True,-0.1935132588738957,0.07104634,0.07981380663024727,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
766,True,2.3308174729410935,0.067598,1.1085551463394734,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
767,True,2.402941208135807,0.006669308,-0.6647791657351595,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
768,True,-0.9147506108210355,0.0518389999999999,-0.41992790895535714,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
769,False,-0.013203920887110764,0.0003692308,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
770,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
771,True,2.402941208135807,0.06458829,1.1678854769792864,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
772,False,2.402941208135807,0.00016,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
773,True,0.383476622683816,0.05987158,0.1429779457467399,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
774,True,0.3113528874891023,0.08436351,0.5305881665681604,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
775,True,0.09498168190496013,0.1436397,1.332963795457392,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
776,False,-0.3016988616659666,0.0004210526,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True
777,True,-0.48200819965275155,0.05487154,-0.24196002806606767,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
778,True,-1.2277676215660942,0.07067624,-0.3894182349048814,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
779,True,-1.0589980812104633,0.1336027999999999,0.2034097382490279,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
780,True,-0.12138952367918167,0.1696903,1.5044525564118947,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
781,False,-1.2753692867946054,0.0008,-0.8906079685332026,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False
782,True,-0.777715513951079,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
783,True,1.6095801209939538,0.0708628999999999,0.8834504345167961,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
784,True,0.8162190338521003,0.04042523,-0.08167164815359529,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
785,True,-0.1935132588738957,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
786,True,-0.22957512647125256,0.1325831,0.8897062570988085,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
787,True,-1.2032455515998914,0.02353625,-0.7237040972172563,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
788,True,-0.9147506108210355,0.115791,0.16287419335779252,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
789,True,-0.2986696647877886,0.1362319,0.8797488451724177,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False
790,True,-0.7705031404316074,0.05026682,-0.38801589256241414,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
791,True,0.2752910198917451,0.08789534,0.5700763392419532,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
792,False,-1.1311218164051775,0.0007058823,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
793,True,-1.1671836840025345,0.009515151,-0.8236788623064353,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False
794,True,-0.4387339585359231,0.04462218,-0.35201081984867255,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False
795,True,-0.37382259686068064,0.019072,-0.6545439843589266,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
796,True,-1.232095045677777,0.04665384,-0.5624276797888614,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
797,False,2.402941208135807,0.00015,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
798,True,-0.8951329548480732,0.1110255,0.1318638895927407,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
799,True,0.5277240930732441,0.0092175,-0.7268365432966841,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
800,True,2.402941208135807,0.07986075,1.5450968269532455,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False
801,True,-0.5541319348474656,0.1795447999999999,1.1530610897200957,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
802,True,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
803,True,-0.049265788484467624,0.04542718,-0.22920743811962702,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
804,True,-0.06369053552341043,0.09087579,0.425140676757825,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
805,True,-0.049265788484467624,0.03100344,-0.4407214436778892,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
806,True,-1.1091240771707898,0.09120428,-0.17201228255846038,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
807,True,-0.6262556700421796,0.1078696,0.28810483424865885,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
808,False,-0.7344412728342505,0.0005333333,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
809,True,0.4913016067999135,0.1571475,1.9352301384894026,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
810,True,-0.1935132588738957,0.01464867,-0.6927983121299282,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
811,True,-0.4459463320553947,0.07259849,-0.01831682937936277,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
812,False,-0.7445385957615104,0.0005366727,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
813,True,1.032590239436242,0.06314021,0.4605360662908447,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
814,True,0.15268067006073138,0.00768908,-0.7719658834953044,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
815,True,-0.5180700672501087,0.007960784,-0.8018244602732051,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
816,True,-0.35939784982173784,0.04364765,-0.3424083234113018,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
817,True,-0.11194131436867405,0.02505766,-0.536807928193321,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
818,True,-0.937830206083344,0.06387195,-0.32284863359156074,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
819,True,-1.0589980812104633,0.1925344,0.6872891463868781,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
820,False,2.402941208135807,0.0001276595999999,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
821,True,1.6095801209939538,0.01289636,-0.5703954669541468,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
822,False,-1.2753692867946054,0.0008,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
823,True,-0.4098844644580375,0.1720774,1.2247571873903613,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
824,True,-0.6623175376395365,0.06976553,-0.14733538450263867,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
825,True,0.9604665042415277,0.02751957,-0.3151542449957112,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
826,True,2.402941208135807,0.01070092,-0.3583212784357678,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
827,True,-0.44270076397163244,0.1037453,0.3632517419999715,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False
828,True,2.402941208135807,0.07122857,1.493024343228668,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
829,True,-0.049265788484467624,0.01710906,-0.6440675303842469,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
830,True,2.1144462673569517,0.06892936,1.0542606162881671,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
831,True,0.0012208261518320443,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
832,True,0.3113528874891023,0.143523,1.526739129245332,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
833,True,-1.0950599488078205,0.2131486,0.8077069015899763,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False
834,False,-0.6082247362435013,0.0004948454,-0.8906079685332026,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False
835,False,-0.4098844644580375,0.0004444444,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
836,True,0.3113528874891023,0.1384322,1.4414342954289743,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
837,True,-0.049265788484467624,0.01378125,-0.6925524501070544,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
838,True,-0.12138952367918167,0.1304741999999999,0.9509439306760715,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
839,False,2.402941208135807,0.0001333332999999,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
840,True,1.6095801209939538,0.2204731,2.4701663470173365,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True
841,False,0.5998478282679578,0.0002926829,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
842,True,-0.1935132588738957,0.2273639999999999,2.2140464141891494,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
843,True,-0.3377607292633238,0.1980021,1.633147666385079,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
844,True,1.3210851802150976,0.03296432,-0.12562194336252286,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
845,True,2.402941208135807,0.03546543,0.23697919249217098,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False
846,True,-0.6954944558291049,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
847,True,-0.6983794052368937,0.2000322,1.2036540304270233,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
848,False,-0.9868743460157495,0.000631579,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
849,True,-0.6983794052368937,0.1386009,0.5608067946195587,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
850,False,-1.2753692867946054,0.0008,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
851,True,-0.6442866038408581,0.142851,0.6540928560584524,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False
852,True,-0.3377607292633238,0.1643857,1.2050472485566421,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
853,True,-0.5379762181638496,0.2298219999999999,1.8132596280218434,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
854,True,-0.7705031404316074,0.007309545,-0.8214888873146903,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
855,True,-0.049265788484467624,0.1192053,0.843889595956243,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
856,True,0.3113528874891023,0.003456757,-0.8373833917602398,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
857,True,-1.0589980812104633,0.0335,-0.6206150252023367,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
858,False,-0.6623175376395365,0.0005106383,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
859,True,-1.0445733341715207,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
860,True,1.6095801209939538,0.07068036,0.8793347042538882,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
861,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
862,True,-0.8065650080289646,0.2298219999999999,1.7117912784617084,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
863,True,0.383476622683816,0.03591921,-0.27325279997739904,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
864,True,-0.9147506108210355,0.0269279999999999,-0.6476780961441568,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
865,True,-0.5901938024448224,0.1217171,0.4671284466641685,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
866,True,0.1671054170996742,0.1096431,0.8566104970197355,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
867,True,-0.3377607292633238,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
868,True,-0.9219629843405069,0.2298219999999999,1.3658224352744044,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
869,False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
870,True,-0.8426268756263214,0.07551762,-0.16947170832209738,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
